"1",101,102.326833333333
"3",110,109.019333333333
"4",105,86.3248333333333
"9",8,7.3215
"10",2,5.47683333333333
"11",39,26.8406666666667
"12",18,14.9716666666667
"13",1,2.63016666666667
"14",5,5.70116666666667
"15",31,32.311
"16",3,3.60716666666667
"17",1,3.24966666666667
"18",2,2.90983333333333
"19",1,1.66966666666667
"20",4,8.87466666666667
"21",10,13.4836666666667
"23",10,9.8065
"24",1,2.14683333333333
"27",159,115.687333333333
"28",1,1.99183333333333
"29",3,2.95416666666667
"30",6,5.62333333333333
"33",1,2.543
"34",8,5.97666666666667
"35",6,6.7145
"36",2,2.80533333333333
"37",9,5.898
"42",40,32.1495
"43",11,14.9245
"57",0,0.399999999999998
"59",0,0.0299999999999976
"60",0,-2.39142039504259e-15
"62",0,-2.07833750209829e-15
"72",0,-2.08055794814754e-15
"83",0,-2.42028619368284e-15
"84",0,-2.39586128714109e-15
"86",0,-2.35367281220533e-15
"93",0,-2.40030217923959e-15
"94",0,-2.39142039504259e-15
"106",0,-2.39364084109184e-15
"120",0,-2.31814567541733e-15
"131",0,-2.40030217923959e-15
"132",0,-2.36699548850083e-15
"135",0,-2.29816166097407e-15
"136",0,-2.38919994899334e-15
"143",0,-2.29594121492482e-15
"144",0,-2.02948768901479e-15
"147",0,-2.25375273998907e-15
"149",0,-2.39586128714109e-15
"151",0,-2.41584530158434e-15
"157",0,-2.39364084109184e-15
"160",0,-2.36255459640233e-15
"166",0,-2.31592522936808e-15
"167",0,-2.40474307133809e-15
"175",0,-2.36033415035308e-15
"185",0,-2.40030217923959e-15
"190",0,-2.34701147405758e-15
"191",0,-2.34701147405758e-15
"192",0,-2.40030217923959e-15
"205",0,-2.35367281220533e-15
"208",0,-2.39364084109184e-15
"214",0,-2.32924790566358e-15
"218",0,-2.31370478331883e-15
"224",0,-2.38253861084559e-15
"229",0,-2.40030217923959e-15
"231",0,-2.40030217923959e-15
"232",0,-2.09388062444305e-15
"235",0,-2.38031816479634e-15
"238",0,-2.40252262528884e-15
"240",0,-2.38475905689484e-15
"241",0,-2.39808173319034e-15
"243",0,-2.40030217923959e-15
"244",0,-2.41362485553509e-15
"247",0,-2.39808173319034e-15
"248",0,-2.36921593455008e-15
"267",0,-2.41806574763359e-15
"273",0,-2.39142039504259e-15
"276",0,-2.38919994899334e-15
"277",0,-2.33146835171283e-15
"286",0,-2.40918396343659e-15
"287",0,-2.40252262528884e-15
"292",0,-2.38919994899334e-15
"293",0,-2.38919994899334e-15
"305",0,-2.31592522936808e-15
"310",0,-2.30260255307257e-15
"311",0,0.0539999999999977
"312",0,-2.38697950294409e-15
"317",0,-2.30926389122033e-15
"319",0,-2.38031816479634e-15
"322",0,-2.39808173319034e-15
"325",0,-2.32702745961433e-15
"328",0,-2.40030217923959e-15
"334",0,-2.34923192010683e-15
"336",0,-2.35367281220533e-15
"339",0,-2.39586128714109e-15
"343",0,-2.30704344517108e-15
"353",0,-2.40696351738734e-15
"354",0,0.0539999999999977
"361",0,-2.24043006369357e-15
"364",0,-2.35811370430383e-15
"368",0,-2.40474307133809e-15
"375",0,-2.38697950294409e-15
"376",0,-2.40474307133809e-15
"381",0,-2.40252262528884e-15
"385",0,-2.39364084109184e-15
"393",0,-2.40252262528884e-15
"395",0,-2.40696351738734e-15
"396",0,-2.38919994899334e-15
"403",0,-2.39586128714109e-15
"406",0,-2.05613304160579e-15
"410",0,-2.39586128714109e-15
"411",0,0.117999999999998
"412",0,-2.29594121492482e-15
"413",0,-2.34257058195908e-15
"415",0,-2.40252262528884e-15
"416",0,-2.37809771874709e-15
"418",0,-2.40252262528884e-15
"419",0,-2.40918396343659e-15
"446",0,-2.25819363208757e-15
"447",0,0.245333333333331
"449",0,-2.38253861084559e-15
"450",0,-2.37143638059933e-15
"466",0,-2.40918396343659e-15
"471",0,-2.30926389122033e-15
"472",0,-2.39142039504259e-15
"478",0,-2.32480701356508e-15
"506",0,-2.32924790566358e-15
"521",0,-2.40030217923959e-15
"522",0,-2.39142039504259e-15
"530",0,-2.38697950294409e-15
"531",0,-2.38031816479634e-15
"532",0,-2.34923192010683e-15
"534",0,-2.40918396343659e-15
"543",0,-2.41140440948584e-15
"546",0,-2.35589325825458e-15
"557",0,-2.40252262528884e-15
"560",0,-2.38253861084559e-15
"561",0,-2.38697950294409e-15
"564",0,-2.38919994899334e-15
"565",0,-2.40474307133809e-15
"571",0,-2.1183055309848e-15
"574",0,-2.09166017839379e-15
"579",0,-2.39808173319034e-15
"583",0,-2.40252262528884e-15
"586",0,-2.41140440948584e-15
"591",0,-2.39364084109184e-15
"593",0,-2.41584530158434e-15
"594",0,-2.39142039504259e-15
"595",0,-2.40252262528884e-15
"603",0,-2.09166017839379e-15
"605",0,-2.39808173319034e-15
"606",0,-2.40696351738734e-15
"607",0,-2.34923192010683e-15
"620",0,-2.40252262528884e-15
"621",0,-2.40030217923959e-15
"622",0,-2.40030217923959e-15
"623",0,0.399999999999998
"627",0,-2.38919994899334e-15
"629",0,-2.41806574763359e-15
"634",0,-2.38919994899334e-15
"635",0,-2.40252262528884e-15
"636",0,-2.40696351738734e-15
"641",0,-2.38919994899334e-15
"642",0,-2.40696351738734e-15
"646",0,-2.29372076887557e-15
"651",0,-2.09166017839379e-15
"653",0,-2.34035013590983e-15
"655",0,-2.38031816479634e-15
"658",0,-2.39364084109184e-15
"663",0,-2.35367281220533e-15
"664",0,-2.40252262528884e-15
"665",0,-2.41140440948584e-15
"666",0,-2.40696351738734e-15
"667",0,-2.36255459640233e-15
"674",0,-2.40030217923959e-15
"676",0,-2.37143638059933e-15
"681",0,-2.40030217923959e-15
"684",0,1.728
"687",0,-2.35367281220533e-15
"691",0,-2.38475905689484e-15
"692",0,-2.40696351738734e-15
"698",0,-2.38031816479634e-15
"703",0,0.113999999999998
"706",0,-2.35145236615608e-15
"715",0,-2.39586128714109e-15
"716",0,-2.40474307133809e-15
"719",0,-2.35367281220533e-15
"720",0,-2.39142039504259e-15
"723",0,-2.39142039504259e-15
"724",0,-2.39142039504259e-15
"725",0,-2.39808173319034e-15
"726",0,-2.39142039504259e-15
"730",0,-2.39586128714109e-15
"733",0,-2.38919994899334e-15
"734",0,-2.42028619368284e-15
"738",0,-2.40252262528884e-15
"742",0,-2.40918396343659e-15
"743",0,-2.39364084109184e-15
"748",0,-2.40696351738734e-15
"749",0,-2.35589325825458e-15
"750",0,-2.33590924381133e-15
"756",0,-2.35367281220533e-15
"759",0,-2.42250663973209e-15
"762",0,-2.39586128714109e-15
"772",0,-2.42028619368284e-15
"773",0,-2.40252262528884e-15
"784",0,-2.34257058195908e-15
"785",0,-2.33812968986058e-15
"786",0,-2.40474307133809e-15
"791",0,-2.08277839419679e-15
"792",0,-2.08499884024604e-15
"793",0,-2.09166017839379e-15
"799",0,0.0539999999999977
"810",0,-2.40474307133809e-15
"811",0,-2.37587727269783e-15
"818",0,0.039999999999998
"819",0,-2.02504679691629e-15
"828",0,-2.39808173319034e-15
"832",0,-2.08499884024604e-15
"839",0,-2.30038210702332e-15
"851",0,-2.39808173319034e-15
"855",0,-2.35589325825458e-15
"858",0,-2.41140440948584e-15
"859",0,-2.39586128714109e-15
"862",0,-2.40918396343659e-15
"863",0,-2.41362485553509e-15
"868",0,1.21933333333333
"875",0,-2.39586128714109e-15
"877",0,-2.39586128714109e-15
"879",0,-2.39142039504259e-15
"884",0,-2.37143638059933e-15
"887",0,-2.40030217923959e-15
"889",0,-2.39808173319034e-15
"890",0,-2.39364084109184e-15
"891",0,-2.41584530158434e-15
"899",0,-2.35811370430383e-15
"901",0,-2.39808173319034e-15
"904",0,-2.41806574763359e-15
"912",0,0.399999999999998
"917",0,-2.35145236615608e-15
"920",0,-2.39808173319034e-15
"923",0,-2.21156426505331e-15
"930",0,-2.40252262528884e-15
"938",0,2.4
"944",0,-2.32036612146658e-15
"948",0,-2.41806574763359e-15
"951",0,-2.40474307133809e-15
"956",0,-2.38919994899334e-15
"968",0,-2.40030217923959e-15
"975",0,-2.39142039504259e-15
"982",0,-2.39586128714109e-15
"983",0,-2.39364084109184e-15
"985",0,-2.39364084109184e-15
"991",0,-2.38919994899334e-15
"992",0,-2.41140440948584e-15
"994",0,-2.38697950294409e-15
"999",0,-2.36255459640233e-15
"1000",0,-2.40474307133809e-15
"1004",0,-2.39142039504259e-15
"1011",0,0.0539999999999977
"1013",0,-2.40918396343659e-15
"1027",0,-2.41584530158434e-15
"1028",0,-2.39142039504259e-15
"1031",0,-2.40696351738734e-15
"1037",0,-2.40252262528884e-15
"1042",0,-2.40030217923959e-15
"1045",0,-2.40696351738734e-15
"1047",0,-2.39142039504259e-15
"1048",0,-2.41140440948584e-15
"1050",0,-2.41140440948584e-15
"1056",0,-2.41140440948584e-15
"1057",0,-2.42250663973209e-15
"1065",0,-2.39142039504259e-15
"1066",0,-2.34035013590983e-15
"1067",0,-2.40918396343659e-15
"1070",0,-2.40030217923959e-15
"1076",0,0.0999999999999979
"1078",0,-2.38697950294409e-15
"1079",0,-2.35811370430383e-15
"1086",0,-2.40252262528884e-15
"1095",0,0.430499999999998
"1096",0,-2.36477504245158e-15
"1098",0,-2.40030217923959e-15
"1102",0,-2.40696351738734e-15
"1103",0,-2.41584530158434e-15
"1107",0,-2.39808173319034e-15
"1109",0,-2.40474307133809e-15
"1113",0,-2.40030217923959e-15
"1114",0,-2.09166017839379e-15
"1115",0,-2.07167616395054e-15
"1116",0,-2.39142039504259e-15
"1117",0,-2.40252262528884e-15
"1118",0,-2.40474307133809e-15
"1119",0,-2.38919994899334e-15
"1120",0,-2.40030217923959e-15
"1126",0,-2.39364084109184e-15
"1138",0,-2.40474307133809e-15
"1154",0,0.039999999999998
"1155",0,-2.08499884024604e-15
"1156",0,-1.95621296938953e-15
"1158",0,-2.05169214950729e-15
"1176",0,-2.38475905689484e-15
"1181",0,-2.40252262528884e-15
"1190",0,-2.40030217923959e-15
"1192",0,-2.39586128714109e-15
"1196",0,-2.39808173319034e-15
"1200",0,-2.39142039504259e-15
"1201",0,-2.38697950294409e-15
"1208",0,-2.33812968986058e-15
"1211",0,-2.34701147405758e-15
"1213",0,-2.40252262528884e-15
"1214",0,-2.40252262528884e-15
"1219",0,-2.39808173319034e-15
"1227",0,-2.41806574763359e-15
"1228",0,-2.40030217923959e-15
"1233",0,-2.41362485553509e-15
"1237",0,-2.34035013590983e-15
"1238",0,-2.41584530158434e-15
"1240",0,-2.39364084109184e-15
"1241",0,-2.40918396343659e-15
"1245",0,-2.40252262528884e-15
"1246",0,-2.35367281220533e-15
"1256",0,-2.38253861084559e-15
"1263",0,-2.34257058195908e-15
"1265",0,-2.42028619368284e-15
"1266",0,-2.36255459640233e-15
"1267",0,-2.32480701356508e-15
"1269",0,-2.39142039504259e-15
"1271",0,-2.40252262528884e-15
"1272",0,-2.36477504245158e-15
"1284",0,-2.39142039504259e-15
"1299",0,-2.39586128714109e-15
"1300",0,-2.37587727269783e-15
"1301",0,-2.04947170345804e-15
"1306",0,-2.39586128714109e-15
"1311",0,-2.05169214950729e-15
"1313",0,-2.38697950294409e-15
"1318",0,-2.39142039504259e-15
"1319",0,-2.41806574763359e-15
"1323",0,-2.40252262528884e-15
"1328",0,-2.38475905689484e-15
"1332",0,-2.39364084109184e-15
"1340",0,-2.30038210702332e-15
"1341",0,-2.40474307133809e-15
"1350",0,-2.38919994899334e-15
"1353",0,-2.40474307133809e-15
"1355",0,-2.38919994899334e-15
"1357",0,-2.39586128714109e-15
"1360",0,-2.39808173319034e-15
"1361",0,-2.38475905689484e-15
"1365",0,-2.38475905689484e-15
"1376",0,-2.39142039504259e-15
"1378",0,-2.40918396343659e-15
"1383",0,-2.31814567541733e-15
"1390",0,-2.40696351738734e-15
"1396",0,-2.34701147405758e-15
"1403",0,-2.39808173319034e-15
"1404",0,-2.39586128714109e-15
"1423",0,0.389999999999998
"1424",0,0.389999999999998
"1425",0,0.389999999999998
"1435",0,-2.38697950294409e-15
"1438",0,-2.38697950294409e-15
"1439",0,-2.38919994899334e-15
"1442",0,-2.41140440948584e-15
"1450",0,-2.39808173319034e-15
"1451",0,-2.39808173319034e-15
"1452",0,-2.39364084109184e-15
"1455",0,-2.39142039504259e-15
"1461",0,-2.07833750209829e-15
"1474",0,-2.36477504245158e-15
"1484",0,-2.37587727269783e-15
"1487",0,-2.40252262528884e-15
"1488",0,-2.36477504245158e-15
"1491",0,-2.34701147405758e-15
"1502",0,-2.39142039504259e-15
"1506",0,-2.40252262528884e-15
"1513",0,-2.41584530158434e-15
"1521",0,-2.39586128714109e-15
"1523",0,-2.09832151654155e-15
"1532",0,-2.38697950294409e-15
"1537",0,-2.30704344517108e-15
"1541",0,-2.41584530158434e-15
"1543",0,-2.41362485553509e-15
"1545",0,0.119999999999998
"1548",0,-2.38919994899334e-15
"1555",0,-2.32924790566358e-15
"1557",0,-2.04503081135954e-15
"1559",0,-2.37587727269783e-15
"1565",0,-2.38919994899334e-15
"1571",0,-2.38919994899334e-15
"1572",0,-2.34035013590983e-15
"1577",0,-2.38697950294409e-15
"1578",0,-2.39142039504259e-15
"1582",0,-2.40252262528884e-15
"1583",0,-2.42250663973209e-15
